id,age,income,category,status
596,32.30125064706629,40911.00026507277,A,Inactive
597,25.212362842176926,172386.69683628713,A,Active
598,30.557067399238882,22489.27274637758,C,Active
599,38.77300493044852,10635.971350993603,B,Active
600,42.56988616645352,18344.838970237222,B,Active
601,25.778346758223748,87105.59690420744,A,Active
602,43.6960592010566,11545.324408515677,B,Active
603,48.55637858804951,9905.129104761718,A,Active
604,39.13434903223701,13592.269320892807,B,Active
605,53.76795812558066,8490.23018770121,A,Active
606,27.26210800896427,24901.176142972206,A,Active
607,22.55345296688583,111823.66148160474,B,Active
608,17.212797510957213,30426.80593739008,C,Active
609,49.96044311489183,17113.903766463773,A,Inactive
610,41.54365656354058,16451.776282851162,C,Inactive
611,34.44415329089545,4613.8096882813,A,Active
612,37.799686263198204,53268.997320804396,A,Active
613,23.745109527016233,20377.014471470604,A,Active
614,59.45751979616826,18389.22338483324,A,Active
615,36.292211819752275,536653.3143258542,B,Active
616,36.09394794604893,29695.56266368813,A,Active
617,42.25766623898692,10385.947296382454,A,Active
618,39.810092317367136,14380.701365932802,C,Active
619,37.23884024279131,69455.7896637535,A,Active
620,27.095255445546883,24668.204114394415,B,Active
621,39.714683571359956,5227.675596659804,A,Active
622,53.82024496475034,55228.19796728356,B,Active
623,48.454200461549775,11292.069164701288,A,Inactive
624,50.93186626639397,143386.31585757772,A,Active
625,29.88784323568815,64864.00106785104,A,Active
626,25.10395179741419,14082.358240246545,A,Inactive
627,33.74213079900352,79301.82028198671,A,Inactive
628,35.557249122886944,23572.958564724275,B,Active
629,45.94191518470949,51677.288766006,C,Inactive
630,18.075353702851807,35765.27813661645,C,Active
631,50.29550319460614,9448.802992543986,B,Active
632,33.419921014210104,11573.232501989673,A,Active
633,30.7311893005258,61695.1633839092,A,Active
634,24.878956247398325,15759.910238885474,A,Active
635,18.451433281342307,14711.010952458204,A,Active
636,43.231705839619146,8475.012614216299,B,Active
637,35.73317967188404,33644.30456406309,B,Active
638,22.10039100258946,173255.89097974254,A,Active
639,22.04921227936384,7573.927875292335,A,Active
640,31.642153007098717,22566.447465071946,C,Active
641,51.69021525289393,90419.98142473491,B,Active
642,32.40408648636395,20340.2835243223,A,Active
643,19.96857046881894,34626.404167789515,C,Inactive
644,32.54256935914056,7612.953412746157,C,Active
645,32.27276430252329,33803.076471896544,A,Active
646,8.031133570584284,18267.078597932832,A,Active
647,34.45705133482188,59025.80473617173,B,Active
648,32.69065469791322,72213.77177985395,C,Active
649,41.96206364813418,293479.6681302695,C,Active
650,53.48956094945345,39325.68604189919,A,Active
651,46.26565029547757,30509.589303732217,A,Active
652,32.31111309445169,26752.529312093076,B,Inactive
653,23.934740912583298,15472.719302205645,B,Active
654,60.733598032498605,30899.14657157957,A,Active
655,35.59218434014488,16392.81798026154,C,Inactive
656,35.13929291912946,26067.926718193503,B,Active
657,34.758749128899964,82256.48706493728,C,Active
658,36.98084760767855,8050.242021315467,C,Active
659,33.556395880760576,68863.29325567555,B,Active
660,29.263379931197637,82216.81049219683,A,Active
661,29.531410587596078,19573.491846435365,B,Active
662,34.672467297840015,2638.9729886222844,A,Active
663,29.565752288662352,11994.194414445934,B,Active
664,27.871542173228356,80579.09652725977,A,Active
665,36.064302276918966,21528.47890202398,B,Active
666,32.450227825791444,8108.739970924385,A,Active
667,50.039929885826886,13296.087244337696,A,Inactive
668,8.490301916069882,51053.02239811089,A,Active
669,45.91506851922462,38052.93776028767,A,Active
670,47.46085192497629,17345.144682645292,B,Active
671,14.266097675918505,15262.827685826596,B,Active
672,31.573124059196513,14886.973547002373,B,Active
673,31.285591340042085,8756.834984465273,A,Active
674,20.924883052821787,110788.2155148252,A,Inactive
675,27.221833124091248,15957.425217879912,A,Inactive
676,23.894241545341714,74396.07922363422,A,Active
677,52.52270443423623,100842.58865860687,C,Active
678,44.35678393147461,59773.09355587862,A,Active
679,47.71555094994159,14305.218607787052,A,Active
680,42.21672064043235,32982.42392854644,A,Active
681,23.709482287827708,21499.917859263485,A,Active
682,29.754797337202262,8922.202742099085,B,Active
683,39.89374561227918,30465.77744744322,B,Active
684,22.778721911080545,6774.766693967499,A,Active
685,42.12998430172388,72234.95785075129,A,Inactive
686,32.59674601841865,13840.892342420388,A,Active
687,31.251791924504026,26934.40260874712,A,Active
688,42.10959968203491,29239.852563005872,A,Active
689,39.4426331148604,17002.148991195576,C,Active
690,31.3903383418092,39604.33264461551,B,Active
691,46.59329803364248,13699.24969293601,B,Active
692,24.189366724001026,52643.46021767287,A,Active
693,41.15935606944264,5733.149557832365,A,Active
694,40.93101257968384,24993.712683141515,B,Active
695,31.904535606860097,153112.61862584518,B,Active
696,38.26133022242118,8100.3996212020675,B,Active
697,22.48886423614697,11184.174080332183,A,Inactive
698,44.24027019206901,36824.1017876362,B,Active
699,33.15097863557011,26359.440997925667,A,Active
700,29.772769794809605,31276.744065802468,C,Active
701,45.49009225836889,35924.94320982059,B,Inactive
702,27.95656309457241,41552.85326492146,B,Active
703,20.915387036364404,66816.13297425979,A,Active
704,19.433708264760963,33183.85219545018,B,Active
705,41.06009951345639,17304.85445365647,A,Active
706,22.19570647503717,43155.86900152026,A,Active
707,52.54794181984364,147249.23921737398,A,Active
708,14.18070592116278,19290.46581509766,B,Inactive
709,51.96456368290038,8312.126032073538,A,Active
710,37.11017467202618,66641.35896647425,A,Active
711,34.032868881296075,19528.277767732066,C,Active
712,29.550809131910505,2508.224607057627,A,Active
713,38.991361143520706,51401.45082182343,B,Inactive
714,34.62365297575152,12895.99160857125,A,Active
715,46.03301882016521,20119.94152094611,A,Active
716,36.142276486620396,30698.845609411776,B,Active
717,36.50301761461878,26648.807444115784,A,Active
718,31.36387787786144,44777.08612525453,A,Active
719,34.43054376278933,14250.02057321522,B,Active
720,38.07801768892059,36794.5788032528,B,Inactive
721,17.898316073433744,16991.242146079,B,Inactive
722,21.51814577894287,46111.169165538566,A,Active
723,42.43264094022715,40756.37238596697,A,Inactive
724,36.708654381279416,8643.486391620025,B,Active
725,33.16016663647321,65250.05161212391,B,Active
726,35.184339330653934,12887.80191333788,C,Active
727,38.47581705361671,49417.39656063572,C,Active
728,29.602403196906387,31802.09074805871,C,Active
729,27.216952745976872,138438.80652025077,A,Active
730,36.958452550976816,17615.491938381354,A,Active
731,25.21627222384968,15532.396273440812,B,Active
732,39.082527557144715,21602.847077123137,A,Active
733,17.974163957621595,16265.80315719989,A,Active
734,45.29155637325644,49017.95320576698,C,Active
735,39.72597482413043,4375.120720041666,C,Active
736,37.56029734313876,7679.560368771141,A,Active
737,44.82690983945514,7571.8831353473815,A,Active
738,51.65474444462576,56971.566668006926,A,Inactive
739,45.1437006501813,121858.20242952071,C,Active
740,16.591257686683548,19841.892838661068,C,Active
741,22.204230332642986,18604.862993828963,A,Inactive
742,28.751814223043212,23624.797079869477,A,Active
743,35.26091050210834,70395.0553101872,C,Active
744,40.17659020469123,8713.657190419846,A,Active
745,27.742561868465344,27955.49283069989,B,Inactive
746,36.86766764477078,58407.385787417996,C,Active
747,27.446170676466775,36355.25975215649,A,Active
748,28.884821970080516,26624.353382106397,B,Active
749,20.933389031517777,59936.80838166226,A,Active
750,25.767667538890958,1475.522889045052,A,Active
751,21.483153943836662,43385.272515200275,C,Active
752,25.241267470226674,11452.053259419989,A,Active
753,45.536417966078396,3531.1084288414827,C,Inactive
754,25.50601111168057,36724.618006271296,B,Active
755,61.32382064837391,86999.57783580685,A,Active
756,39.93317900880889,19197.80993015945,A,Inactive
757,36.84836123694874,57117.99798990791,A,Active
758,26.416422198187867,110445.58751569707,A,Active
759,42.003098794089915,82036.08197783012,A,Active
760,29.243621737622263,113546.13730337091,A,Inactive
761,36.220098146453616,46264.374334356704,A,Active
762,60.60084538268795,23752.27605822659,B,Active
763,34.0394010027535,4438.333238010846,B,Inactive
764,46.49273326285676,17221.90694313669,B,Active
765,27.968235748741126,9478.235077752377,A,Inactive
766,34.65011509503038,193095.99303915555,A,Inactive
767,52.7080063563551,18473.899694121,B,Active
768,28.730329422122324,24914.489149795892,A,Active
769,53.12448557996929,38234.18830105949,A,Active
770,42.07751935455475,23008.11931638484,C,Active
771,29.375332241057322,119976.48454435887,B,Active
772,41.32407739055521,11817.663976018854,B,Active
773,44.7255444962673,26758.499903075655,A,Inactive
774,41.21809962217196,10483.201672314915,B,Active
775,19.297752801095434,5883.914135755576,B,Active
776,27.728628241751316,11946.945393702974,B,Inactive
777,32.52481364448495,21225.598378796192,B,Inactive
778,34.25566570899954,14338.41783074854,C,Active
779,41.206720975506784,11021.233619402816,B,Inactive
780,36.777010009332535,5397.453441037667,A,Active
781,21.64655641289899,20269.94299932516,B,Inactive
782,38.801978510059634,4891.623962313535,B,Active
783,41.10585745283823,47101.303919616454,B,Active
784,40.5979044793104,23919.271524381813,A,Active
785,45.807807255546216,5127.884631218235,A,Active
786,43.33922154548904,16168.026901418842,C,Active
787,39.59180079228437,10382.153426560593,B,Active
788,34.29834288541353,30308.228140325475,C,Active
789,18.390390664840087,84157.93120865086,B,Inactive
790,39.296182191325855,3377.285402223758,B,Active
791,37.076876871631114,24711.551346567656,B,Active
792,37.715788371953735,18767.223650338172,C,Active
793,22.232514241796906,43102.663677764096,B,Active
794,24.189434595917376,27260.570366597003,B,Inactive
795,45.53152853332904,10384.095837673207,A,Inactive
796,34.60444846143345,16009.635910205387,A,Active
797,41.81500697372624,9936.539927204449,B,Active
798,35.28318376130461,64602.41923958121,A,Active
799,35.297561394957455,22500.923879754526,A,Active
800,44.382838059759976,147442.07794691029,A,Inactive
801,29.839552717826262,20730.041061103286,A,Active
802,35.96120776940983,10846.451264685338,A,Active
803,30.377247112949576,4847.825861212713,A,Active
804,30.655037725676845,3629.53682879289,C,Active
805,31.908278765313607,4518.177831828627,B,Inactive
806,37.22133771633713,28771.09887576902,A,Active
807,30.212513783365225,36633.742585134554,A,Active
808,47.55756125573521,4531.504569897842,B,Active
809,26.053926977804963,53908.22345920749,A,Active
810,33.13128355838641,13587.954059540003,C,Active
811,30.60268941725825,25509.163307397124,B,Active
812,49.46977884353733,110439.22274935484,B,Active
813,36.965547765115744,54005.39974718918,A,Active
814,45.31844539468635,16839.27697829763,B,Active
815,20.14439626963028,9034.517286925422,A,Active
816,37.67050265869259,2561.0807047102617,C,Active
817,43.89630795623437,10730.513390556855,B,Active
818,35.82283989275424,17834.13793720483,A,Active
819,45.654803750653514,8207.638079816694,A,Active
820,29.827115498996278,19317.04282006843,A,Active
821,49.0934744018558,23785.986481744,B,Active
822,57.9889812361925,17591.023424068346,A,Active
823,31.37161439560341,11498.793768754816,B,Active
824,30.54497478599228,26072.976452471605,A,Active
825,49.53384477117701,34267.08836289066,B,Active
826,50.795721457307124,7402.706255632261,C,Active
827,29.771399728467316,90303.5795937575,B,Active
828,30.798131829041427,19958.529358472344,B,Active
829,32.18215391139493,22445.594165817507,A,Inactive
830,21.55549488965723,44721.71349874771,A,Active
831,25.813480535158018,27811.81282711007,B,Active
832,24.95859233247932,57132.969819973485,A,Active
833,27.322024348958713,29352.240662927776,A,Active
834,34.65315112613219,11938.964111589165,A,Active
835,37.342147325365204,31618.685092017015,A,Active
836,50.50500492814077,7018.282385691973,A,Inactive
837,25.01645959261209,24552.272761393215,C,Active
838,44.843223984765835,21306.554116276213,A,Inactive
839,32.86011155774491,17887.960052073497,B,Active
840,34.50536290347567,19369.64615517175,A,Active
841,41.74819492166604,3354.8118068774106,B,Active
842,23.772779784377015,12724.37968206312,A,Active
843,38.82409746184051,24169.454427468987,C,Active
844,36.66452208213056,25844.585303948912,C,Active
845,39.92451264008149,7881.904638773969,A,Active
846,37.89168643907818,78097.0716982824,C,Inactive
847,59.55300139910894,9263.38815128123,C,Inactive
848,28.62260015748684,58073.06281803755,C,Active
849,29.690030449981823,33765.48351362741,C,Active
850,28.768594735752355,11542.286878651108,A,Active
851,29.445228808397452,130002.75124144551,B,Active
852,28.626128726934823,6676.5934123628185,A,Active
853,46.89016531107552,55224.06920823411,A,Active
854,49.20504247989855,59909.01766168735,C,Active
855,29.29253706250524,11264.143194797763,A,Active
856,26.676444268957713,88651.2400946926,B,Inactive
857,39.71415556386404,17153.4309057748,C,Active
858,29.477769557190285,29398.344119654048,C,Inactive
859,41.32931817755511,28575.981571200522,C,Active
860,37.029230208513,19258.18142525795,A,Active
861,19.84255885002768,49553.50496400923,A,Active
862,50.47505201330061,48702.64991124276,A,Active
863,52.95877673095522,3833.249005062152,A,Active
864,28.872113095156138,81173.185426791,A,Active
865,31.12298440064016,4177.6660651700795,A,Active
866,37.85865390724905,61854.8756124865,B,Active
867,38.34456789987025,67962.07696013182,B,Active
868,41.5854427267283,7398.5075009154125,A,Active
869,55.102045387663495,14605.971224241795,B,Active
870,33.2305277250595,7290.266137325658,A,Active
871,27.017027554615463,17766.660416806386,A,Active
872,21.20680771985473,16187.032145476313,B,Active
873,27.69069960058081,48033.81553997753,B,Inactive
874,34.66873027126203,81659.11654533067,B,Active
875,52.94557863517788,88937.02471551218,A,Active
876,29.823887009638284,12554.468957706946,C,Active
877,37.237879516388986,17868.204478692904,B,Active
878,34.83577103927248,4091.0699151723384,B,Active
879,46.88393273448084,9839.20243594625,B,Active
880,60.26932425873622,57806.21836813316,C,Active
881,29.691312270796793,110811.16590660877,B,Active
882,30.10560557481778,6410.2344705846035,B,Active
883,45.44160877069072,12179.819732257612,C,Active
884,41.81891489626312,21452.452275959145,B,Active
885,53.46707325736034,29148.5707242853,A,Inactive
886,40.839281853259635,9802.536719369851,B,Active
887,31.407079092129404,33659.851112700664,A,Active
888,40.90654830692309,13713.837696933018,A,Active
889,46.087035805829075,21710.422616387492,B,Active
890,43.204821811973645,38035.8436474236,C,Inactive
891,40.07274031107298,22168.380921960514,C,Active
892,45.666746895891535,14237.208158701058,A,Inactive
893,46.692955904456724,19739.76081358048,B,Inactive
894,48.82158991037527,20163.655714579214,A,Active
895,41.48709887589643,15214.268294570995,C,Active
896,33.328819196831454,17004.00081371313,C,Active
897,36.46713686433323,108950.30834331246,B,Inactive
898,47.06508966508357,38596.59919986921,C,Active
899,26.83064329012764,16391.524508614646,B,Active
900,38.686733088729014,44220.97064404381,B,Active
901,31.066611876726395,15774.981430226368,A,Active
902,35.28744822934817,71191.2102038885,A,Active
903,47.78451862607299,31877.06906502909,B,Active
904,36.910990680199035,19785.366068943546,B,Inactive
905,35.46436548156149,34465.597300531714,A,Inactive
906,21.401438590200808,4578.486884373116,C,Inactive
907,42.46253566027221,7138.318554920191,A,Active
908,41.45484181141075,6674.669664643559,B,Active
909,56.6325472330546,25411.143944550833,B,Active
910,31.922217650469992,124556.5364053979,B,Active
911,37.19150327663939,205109.6813857953,B,Active
912,37.49383683710755,41691.43960414801,A,Active
913,50.77453279763475,36346.18315897747,A,Active
914,34.047044676130476,3637.1011858763427,B,Inactive
915,37.790215257703395,12801.60970579427,B,Active
916,41.078965097165394,10018.776366718677,A,Active
917,36.86609123156358,11838.975805101403,B,Active
918,30.535663854494718,18617.479592073836,A,Active
919,36.94089992898308,13737.84101831394,B,Active
920,45.73631749859772,3043.307479423554,C,Inactive
921,24.7348470058894,46532.6853832921,A,Inactive
922,36.32969674146876,7534.569486508172,A,Inactive
923,27.998791850608267,27980.045212685684,B,Inactive
924,46.950466289248425,175269.95595163145,B,Active
925,19.768130952162252,8783.369723744014,B,Active
926,29.410781527284115,1754.1022687613117,C,Active
927,38.772118750645205,16547.590450980617,C,Active
928,50.65524029234341,66234.6908078073,C,Active
929,34.34249738927012,156114.88448822434,B,Active
930,29.448004733068018,6441.072906096073,A,Active
931,53.8115706944059,36195.83092039088,A,Active
932,20.51986099583756,13831.301720957706,A,Active
933,13.011940433799182,19812.169432705512,B,Active
934,39.40014450053332,310004.88891081914,A,Active
935,29.979457756473888,4900.192022542445,C,Active
936,24.78767182869287,28388.507066717862,B,Active
937,42.08356447299353,35161.01332461771,B,Active
938,37.43800713771199,65237.27747446319,A,Active
939,29.359213692632714,24293.96278673875,A,Active
940,22.196956013291057,29972.948569462544,A,Active
941,43.724573282801444,14888.604975096418,A,Active
942,41.50201177958661,28828.707021157825,A,Active
943,34.00824136220617,15627.816658499638,B,Active
944,53.466369960476655,41010.02753699175,C,Active
945,24.299152336738473,15220.365779664586,C,Active
946,19.74474829075261,32115.703461417917,B,Active
947,28.080919301187556,21391.248875319987,A,Active
948,34.54413983644502,67917.58411409598,C,Active
949,37.43339449322692,20923.041115247353,C,Active
950,32.5876394214367,3740.473668770583,A,Active
951,38.520553965142966,77801.92872850323,B,Active
952,22.48460575809556,8904.105122865081,A,Active
953,49.437646040732595,11455.596436867398,C,Active
954,34.178488216074314,12140.942602496241,C,Active
955,46.172958315881274,87067.42462487212,A,Active
956,38.42725346377704,2602.755019841422,C,Active
957,39.567532191537836,507752.0585330392,B,Active
958,40.69767280232204,63326.35100238403,C,Active
959,39.47708560017315,27535.708000933217,A,Active
960,41.42722759867544,20849.932699577188,C,Active
961,48.29152530132431,29306.191153688196,A,Inactive
962,36.9652116970147,37090.73282759116,A,Active
963,42.09003757588512,41991.20984472273,A,Active
964,34.102643057127736,38392.00316601049,C,Active
965,49.40117215449473,24090.68863806268,C,Active
966,28.2360769794073,18081.807109401765,C,Active
967,53.00940432910816,18934.230800384677,C,Active
968,34.59842049355657,18125.801866367656,A,Active
969,20.69224897881952,68443.92643746888,A,Inactive
970,36.28104414910789,39877.06885614238,A,Active
971,28.18948342525119,1163.992709942436,A,Active
972,43.406435489887244,42442.299622850725,A,Inactive
973,28.473760206976092,26761.94500023501,A,Active
974,30.538165667852205,21618.2089082376,A,Inactive
975,16.104592690544692,14935.28102350051,A,Active
976,30.476936807509233,67786.11910383294,A,Inactive
977,10.761206733710434,56813.34146770328,A,Active
978,19.16097176514277,10169.235683392777,C,Active
979,42.604146561442974,33092.18024647507,B,Inactive
980,42.85800158650832,8336.037524301415,C,Active
981,39.254575617849646,5543.502694134248,A,Active
982,25.33023856870787,11769.688983692029,A,Active
983,34.5228864385802,52176.81261380447,B,Active
984,34.963974609094315,57132.30773626611,A,Active
985,23.416353108074574,36793.8290080666,A,Active
986,50.0339830176715,45483.085421625496,A,Active
987,43.77362290575671,36907.803591519194,A,Active
988,32.79035826170336,11597.193460684166,A,Active
989,35.26885838994531,33925.51091335892,A,Active
990,37.08382807947552,49040.88050235108,B,Active
991,14.582651315757094,46830.56325758057,A,Active
992,32.52822617479403,72324.1495809117,A,Active
993,28.180157520022014,44725.71286959098,C,Active
994,24.983799901050844,31302.342298354695,A,Active
995,32.18899707114045,64225.15518951761,A,Active
996,52.976865268495224,21449.974611682985,C,Active
997,41.4084286126701,9119.090468576098,A,Inactive
998,29.28821010217203,18712.238163963677,A,Active
999,40.72582781356159,10457.736884688717,A,Active
